allow_backorders,attribute_set_code,display_product_options_in,enable_googlecheckout,enable_qty_increments,eol_date,is_decimal_divided,is_imported,is_in_stock,is_qty_decimal,is_recurring,manage_stock,max_cart_qty,min_cart_qty,name,notify_on_stock_below,out_of_stock_qty,page_layout,price,product_online,product_type,product_websites,qty,qty_increments,safety_bsmi,safety_cb_ite,safety_ccc,safety_cd_med,safety_csa,safety_demko,safety_list,safety_tuv,safety_ul_ite,safety_ul_med,safety_vde,series_3d_details,series_3d_iges,series_3d_pdf,series_3d_solidworks,series_3d_step,series_datasheet,series_primary,series_status,series_type,sku,store_view_code,url_key,use_config_backorders,use_config_enable_qty_inc,use_config_manage_stock,use_config_max_sale_qty,use_config_min_qty,use_config_min_sale_qty,use_config_notify_stock_qty,use_config_qty_increments,visibility,website_id
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MPL0039,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MPL0039.pdf,yes,Recommended In Production,AC-DC Power Supply,series_MPL0039,,series-mpl0039a,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MPS,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/cps/mps_084-mps-01.pdf,Yes,Recommended In Production,DC-DC Converter,series_MPS,,mps,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MPS8103,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_mps8103_a106_cb_ind.pdf,,,,,mps_mps8103_a106_cb_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_MPS8103,,mps8103,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MPS8106,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_mps8106_a104_cb_ind.pdf,,,,,mps_mps8106_a104_cb_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_MPS8106,,mps8106,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MPS8140,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_mps8140_a104_cb_ind.pdf,,,,,mps_mps8140_a104_cb_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_MPS8140,,mps8140,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MPS8142,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_mps8142_a106_cb_ind.pdf,,,,,mps_mps8142_a106_cb_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_MPS8142,,mps8142,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MTC1,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_mtc1_a118_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_mtc1_mc_a.igs,/3d/dcdc/mps_dcdc_mtc1_mc_a.pdf,/3d/dcdc/mps_dcdc_mtc1_mc_a.sldprt,/3d/dcdc/mps_dcdc_mtc1_mc_a.step.zip,/data/power/ncl/kdc_mtc1.pdf,yes,Recommended In Production,DC-DC Converter,series_MTC1,,mtc1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MTC2,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_mtc2_a135_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_mtc2s_mc_b.igs,/3d/dcdc/mps_dcdc_mtc2s_mc_b.pdf,/3d/dcdc/mps_dcdc_mtc2s_mc_b.sldprt,/3d/dcdc/mps_dcdc_mtc2s_mc_b.step.zip,/data/power/ncl/kdc_mtc2.pdf,yes,Recommended In Production,DC-DC Converter,series_MTC2,,mtc2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MTE1,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_mte1_a71_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_mte1s_mc_a.igs,/3d/dcdc/mps_dcdc_mte1s_mc_a.pdf,/3d/dcdc/mps_dcdc_mte1s_mc_a.sldprt,/3d/dcdc/mps_dcdc_mte1s_mc_a.step.zip,/data/power/ncl/kdc_mte1.pdf,yes,Recommended In Production,DC-DC Converter,series_MTE1,,mte1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MTU,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_mtu_a100_ul_ind.pdf,,mps_mtu_a100_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_mtu1_mc_a.igs,/3d/dcdc/mps_dcdc_mtu1_mc_a.pdf,/3d/dcdc/mps_dcdc_mtu1_mc_a.sldprt,/3d/dcdc/mps_dcdc_mtu1_mc_a.step.zip,/data/power/ncl/kdc_mtu1.pdf,yes,Recommended In Production,DC-DC Converter,series_MTU,,mtu,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MTU2,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_mtu2_a100_ul_ind.pdf,,mps_mtu2_a100_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_mtu2_mc_a.igs,/3d/dcdc/mps_dcdc_mtu2_mc_a.pdf,/3d/dcdc/mps_dcdc_mtu2_mc_a.sldprt,/3d/dcdc/mps_dcdc_mtu2_mc_a.step.zip,/data/power/ncl/kdc_mtu2.pdf,yes,Recommended In Production,DC-DC Converter,series_MTU2,,mtu2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,12/9/2014,0,No,1,0,No,1,10000,1,MVAB120,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,12Vout,Request,Request,Request,Request,/data/acdcsupplies/mvab120.pdf,yes,To be Discontinued,AC-DC Power Supply,series_MVAB120,,mvab120-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAB120,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,24-48Vout,Request,Request,Request,Request,/data/acdcsupplies/mvab120.pdf,no,To be Discontinued,AC-DC Power Supply,series_MVAB120_2,,mvab120,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAB150,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_mvab150_a106_cb_ind.pdf,,,,,mps_mvab150_a106_cb_ind.pdf,,,,,,,,,,/data/acdcsupplies/mvab120.pdf,yes,To be Discontinued,AC-DC Power Supply,series_MVAB150,,mvab150,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,4/1/2017,0,No,1,0,No,1,10000,1,MVAC250,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,1,,,,,,,yes,,,,,,/3d/acdc/mps_acdc_mvac250_xx_a.igs,/3d/acdc/mps_acdc_mvac250_xx_a.pdf,/3d/acdc/mps_acdc_mvac250_xx_a.sldprt,/3d/acdc/mps_acdc_mvac250_xx_a.step.zip,/data/acdcsupplies/mvac250.pdf,yes,In Production/To be Discontinued,AC-DC Power Supply,series_MVAC250,,mvac250-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAC250,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,1,,,,,,,,,,,,Screw Terminal Output,/3d/acdc/mps_acdc_mvac250_xxt_a.igs,/3d/acdc/mps_acdc_mvac250_xxt_a.pdf,/3d/acdc/mps_acdc_mvac250_xxt_a.sldprt,/3d/acdc/mps_acdc_mvac250_xxt_a.step.zip,/data/acdcsupplies/mvac250.pdf,no,In Production/To be Discontinued,AC-DC Power Supply,series_MVAC250_2,,mvac250,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAC400,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,/3d/acdc/mps_acdc_mvac400_xx_a.igs,/3d/acdc/mps_acdc_mvac400_xx_a.pdf,/3d/acdc/mps_acdc_mvac400_xx_a.sldprt,/3d/acdc/mps_acdc_mvac400_xx_a.step.zip,/data/acdcsupplies/mvac400.pdf,yes,Recommended In Production,AC-DC Power Supply,series_MVAC400,,mvac400-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAC400,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,Screw Terminal Output,/3d/acdc/mps_acdc_mvac400_xxt_a.igs,/3d/acdc/mps_acdc_mvac400_xxt_a.pdf,/3d/acdc/mps_acdc_mvac400_xxt_a.sldprt,/3d/acdc/mps_acdc_mvac400_xxt_a.step.zip,/data/acdcsupplies/mvac400.pdf,no,Recommended In Production,AC-DC Power Supply,series_MVAC400_2,,mvac400,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVACCover,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,Screw Terminal Output,/3d/acdc/mps_acdc_mvac_cover_a.igs,/3d/acdc/mps_acdc_mvac_cover_a.pdf,/3d/acdc/mps_acdc_mvac_cover_a.sldprt,/3d/acdc/mps_acdc_mvac_cover_a.step.zip,/data/acdcsupplies/mvac_cover.pdf,yes,To be Discontinued,AC-DC Power Supply,series_MVACCover,,mvaccover,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,12/9/2014,0,No,1,0,No,1,10000,1,MVAD040,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/acdcsupplies/mvad040.pdf,Yes,To be Discontinued,AC-DC Power Supply,series_MVAD040,,mvad040,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAD040-12,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,12Vout,Request,Request,Request,Request,/data/acdcsupplies/mvad040.pdf,yes,To be Discontinued,AC-DC Power Supply,series_MVAD040-12,,mvad040-13,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAD040-24_48,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,24-48Vout,Request,Request,Request,Request,/data/acdcsupplies/mvad040.pdf,yes,To be Discontinued,AC-DC Power Supply,series_MVAD040-24_48,,mvad040-24-48,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAD065-12,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,12Vout,Request,Request,Request,Request,/data/acdcsupplies/mvad065.pdf,yes,To be Discontinued,AC-DC Power Supply,series_MVAD065-12,,mvad065-13,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAD065-24,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,24Vout,Request,Request,Request,Request,/data/acdcsupplies/mvad065.pdf,yes,To be Discontinued,AC-DC Power Supply,series_MVAD065-24,,mvad065-25,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAD065-48,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,48Vout,Request,Request,Request,Request,/data/acdcsupplies/mvad065.pdf,yes,To be Discontinued,AC-DC Power Supply,series_MVAD065-48,,mvad065-49,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MVAD100,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_mvad100_a104_cb_ind.pdf,,,,,mps_mvad100_a104_cb_ind.pdf,,,,,,,,,,,yes,To be Discontinued,AC-DC Power Supply,series_MVAD100,,mvad100,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MYBSP,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/mybsp.pdf,Yes,Recommended In Production,DC-DC Converter,series_MYBSP,,mybsp,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MYBSP01201ABF,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYBSP01201ABF.pdf,yes,Recommended In Production,DC-DC Converter,series_MYBSP01201ABF,,series-mybsp01201abf,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,MYGTM01210BZN,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYGTM01210BZN.pdf,yes,To be Discontinued,DC-DC Converter,series_MYGTM01210BZN,,series-mygtm01210bzn,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MYLG,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_mylg_a47_cb_ind.pdf,,,,,mps_mylg_a47_cb_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_MYLG,,mylg,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MYMGK00506ERSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/MYMGK00506ERSR.pdf,Yes,Recommended In Production,DC-DC Converter,series_MYMGK00506ERSR,,series-mymgk00506ersr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MYMGK1R806FRSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/MYMGK1R806FRSR.pdf,Yes,Recommended In Production,DC-DC Converter,series_MYMGK1R806FRSR,,series-mymgk1r806frsr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MYMGK1R812,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYMGK1R812ERSR.pdf,yes,Recommended In Production,DC-DC Converter,series_MYMGK1R812,,series-mymgk1r812,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MYMGK1R820ERSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/MYMGK1R820.pdf,Yes,Recommended In Production,DC-DC Converter,series_MYMGK1R820ERSR,,series-mymgk1r820ersr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,MYMGK1R820FRSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/MYMGK1R820.pdf,Yes,Recommended In Production,DC-DC Converter,series_MYMGK1R820FRSR,,series-mymgk1r820frsr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MYMGKxxx04xRSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYMGK1R804FRSR.pdf,yes,Recommended In Production,DC-DC Converter,series_MYMGKxxx04xRSR,,series-mymgkxxx04xrsr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MYPMA01218RCF-CCB,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYPMA01218RCF-CCB.pdf,yes,Recommended In Production,DC-DC Converter,series_MYPMA01218RCF-CCB,,series-mypma01218rcf-ccb,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MYSGK,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,Request,Request,Request,Request,/data/power/mysgk02506brsr.pdf,Yes,Recommended In Production,DC-DC Converter,series_MYSGK,,mysgk,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,MYSGK1R830,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYSGK1R830xRSR.pdf,Yes,Recommended In Production,DC-DC Converter,series_MYSGK1R830,,mysgk1r830-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,MYSSM01204BENL,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYSSM01204BENL.pdf,yes,To be Discontinued,DC-DC Converter,series_MYSSM01204BENL,,series-myssm01204benl,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,MYSSM01806BENL,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYSSM01806BENL.pdf,yes,To be Discontinued,DC-DC Converter,series_MYSSM01806BENL,,series-myssm01806benl,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,MYSTM0051EEEFA,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYSTM0051EEEFA.pdf,yes,To be Discontinued,DC-DC Converter,series_MYSTM0051EEEFA,,series-mystm0051eeefa,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,NBE,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_nbe_a110_ul_ind.pdf,,mps_nbe_a110_ul_ind.pdf,,,,,,,,,yes,,DC-DC Converter,series_NBE,,nbe,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NCA005,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nca005.pdf,Yes,Discontinued,DC-DC Converter,series_NCA005,,nca005,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NCA015,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nca015.pdf,Yes,Discontinued,DC-DC Converter,series_NCA015,,nca015,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NCF010,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/cps/cdc_ncf010.pdf,Yes,In Production/Discontinued,DC-DC Converter,series_NCF010,,ncf010,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NCM6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_ncm6_a103_ul_ind.pdf,,mps_ncm6_a103_ul_ind.pdf,,,Without Control Pin,/3d/dcdc/mps_dcdc_ncm6_c_b.igs,/3d/dcdc/mps_dcdc_ncm6_c_b.pdf,/3d/dcdc/mps_dcdc_ncm6_c_b.sldprt,/3d/dcdc/mps_dcdc_ncm6_c_b.step.zip,/data/power/ncl/kdc_ncm6.pdf,yes,Recommended In Production,DC-DC Converter,series_NCM6,,ncm6-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,NCM6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,With Control Pin,/3d/dcdc/mps_dcdc_ncm6_ec_b.igs,/3d/dcdc/mps_dcdc_ncm6_ec_b.pdf,/3d/dcdc/mps_dcdc_ncm6_ec_b.sldprt,/3d/dcdc/mps_dcdc_ncm6_ec_b.step.zip,/data/power/ncl/kdc_ncm6.pdf,no,Recommended In Production,DC-DC Converter,series_NCM6_2,,ncm6,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NCS1,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_ncs1_a107_ul_ind.pdf,,mps_ncs1_a107_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_ncs1s_sc_a.igs,/3d/dcdc/mps_dcdc_ncs1s_sc_a.pdf,/3d/dcdc/mps_dcdc_ncs1s_sc_a.sldprt,/3d/dcdc/mps_dcdc_ncs1s_sc_a.step.zip,/data/power/ncl/kdc_ncs1.pdf,yes,Recommended In Production,DC-DC Converter,series_NCS1,,ncs1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NCS12,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,Dual,/3d/dcdc/mps_dcdc_ncs12d_a.igs,/3d/dcdc/mps_dcdc_ncs12d_a.pdf,/3d/dcdc/mps_dcdc_ncs12d_a.sldprt,/3d/dcdc/mps_dcdc_ncs12d_a.step.zip,/data/power/ncl/kdc_ncs12.pdf,yes,Recommended In Production,DC-DC Converter,series_NCS12,,ncs12-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,NCS12,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,Single,/3d/dcdc/mps_dcdc_ncs12s_a.igs,/3d/dcdc/mps_dcdc_ncs12s_a.pdf,/3d/dcdc/mps_dcdc_ncs12s_a.sldprt,/3d/dcdc/mps_dcdc_ncs12s_a.step.zip,/data/power/ncl/kdc_ncs12.pdf,no,Recommended In Production,DC-DC Converter,series_NCS12_2,,ncs12,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NCS3,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_ncs3_a108-a109_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_ncs3s_sc_a.igs,/3d/dcdc/mps_dcdc_ncs3s_sc_a.pdf,/3d/dcdc/mps_dcdc_ncs3s_sc_a.sldprt,/3d/dcdc/mps_dcdc_ncs3s_sc_a.step.zip,/data/power/ncl/kdc_ncs3.pdf,yes,Recommended In Production,DC-DC Converter,series_NCS3,,ncs3,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NCS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_ncs6_a87_ul_ind.pdf,,mps_ncs6_a87_ul_ind.pdf,,,Dual Output,/3d/dcdc/mps_dcdc_ncs6d_a.igs,/3d/dcdc/mps_dcdc_ncs6d_a.pdf,/3d/dcdc/mps_dcdc_ncs6d_a.sldprt,/3d/dcdc/mps_dcdc_ncs6d_a.step.zip,/data/power/ncl/kdc_ncs6.pdf,yes,Recommended In Production,DC-DC Converter,series_NCS6,,ncs6-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,NCS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,Single Output,/3d/dcdc/mps_dcdc_ncs6s_a.igs,/3d/dcdc/mps_dcdc_ncs6s_a.pdf,/3d/dcdc/mps_dcdc_ncs6s_a.sldprt,/3d/dcdc/mps_dcdc_ncs6s_a.step.zip,/data/power/ncl/kdc_ncs6.pdf,no,Recommended In Production,DC-DC Converter,series_NCS6_2,,ncs6,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,NCX,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_ncx_a78_tstrpt_ul_ind.pdf,,mps_ncx_a78_tstrpt_ul_ind.pdf,,,,,,,,,yes,,DC-DC Converter,series_NCX,,ncx,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NDH,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,/3d/dcdc/mps_dcdc_ndh_sc_a.igs,/3d/dcdc/mps_dcdc_ndh_sc_a.pdf,/3d/dcdc/mps_dcdc_ndh_sc_a.sldprt,/3d/dcdc/mps_dcdc_ndh_sc_a.step.zip,/data/power/ncl/kdc_ndh.pdf,yes,Recommended In Production,DC-DC Converter,series_NDH,,ndh,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NDL,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,/3d/dcdc/mps_dcdc_ndl_sc_a.igs,/3d/dcdc/mps_dcdc_ndl_sc_a.pdf,/3d/dcdc/mps_dcdc_ndl_sc_a.sldprt,/3d/dcdc/mps_dcdc_ndl_sc_a.step.zip,/data/power/ncl/kdc_ndl.pdf,yes,Recommended In Production,DC-DC Converter,series_NDL,,ndl,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,NDS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_nds6_a85_ul_ind.pdf,,mps_nds6_a85_ul_ind.pdf,,,Dual Output,/3d/dcdc/mps_dcdc_nds6d_a.igs,/3d/dcdc/mps_dcdc_nds6d_a.pdf,/3d/dcdc/mps_dcdc_nds6d_a.sldprt,/3d/dcdc/mps_dcdc_nds6d_a.step.zip,/data/power/ncl/kdc_nds6c.pdf,yes,Recommended In Production,DC-DC Converter,series_NDS6,,nds6-3,1,1,1,1,1,1,1,1,Catalog,0
