allow_backorders,attribute_set_code,created_at,display_product_options_in,display_type,dosa,enable_googlecheckout,enable_qty_increments,eol_date,is_decimal_divided,is_imported,is_in_stock,is_qty_decimal,is_recurring,manage_stock,max_cart_qty,min_cart_qty,msrp_display_actual_price_type,msrp_price,name,notify_on_stock_below,out_of_stock_qty,page_layout,price,product_online,product_type,product_websites,qty,qty_increments,safety_bsmi,safety_cb_ite,safety_ccc,safety_cd_med,safety_cert,safety_csa,safety_demko,safety_list,safety_tuv,safety_ul_ite,safety_ul_med,safety_vde,series_3d_details,series_3d_iges,series_3d_pdf,series_3d_solidworks,series_3d_step,series_datasheet,series_description,series_headline,series_primary,series_status,series_type,sku,tax_class_name,updated_at,url_key,use_config_backorders,use_config_enable_qty_inc,use_config_manage_stock,use_config_max_sale_qty,use_config_min_qty,use_config_min_sale_qty,use_config_notify_stock_qty,use_config_qty_increments,visibility,website_id
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,MYLG,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_mylg_a47_cb_ind.pdf,,,,,,mps_mylg_a47_cb_ind.pdf,,,,,,,,,,,,,yes,,DC-DC Converter,series_MYLG,Taxable Goods,"4/26/19, 5:36 PM",series-mylg,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,MYMGK00506ERSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/MYMGK00506ERSR.pdf,,,Yes,Recommended In Production,DC-DC Converter,series_MYMGK00506ERSR,Taxable Goods,"4/3/19, 3:11 PM",series-mymgk00506ersr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,MYMGK1R806FRSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/MYMGK1R806FRSR.pdf,,,Yes,Recommended In Production,DC-DC Converter,series_MYMGK1R806FRSR,Taxable Goods,"4/3/19, 3:11 PM",series-mymgk1r806frsr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,MYMGK1R812,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYMGK1R812ERSR.pdf,,,yes,Recommended In Production,DC-DC Converter,series_MYMGK1R812,Taxable Goods,"4/3/19, 3:11 PM",series-mymgk1r812,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,MYMGK1R820ERSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/MYMGK1R820.pdf,,,Yes,Recommended In Production,DC-DC Converter,series_MYMGK1R820ERSR,Taxable Goods,"4/3/19, 3:11 PM",series-mymgk1r820ersr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,MYMGK1R820FRSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/MYMGK1R820.pdf,,,Yes,Recommended In Production,DC-DC Converter,series_MYMGK1R820FRSR,Taxable Goods,"4/3/19, 3:11 PM",series-mymgk1r820frsr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,MYMGKxxx04xRSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYMGK1R804FRSR.pdf,,,yes,Recommended In Production,DC-DC Converter,series_MYMGKxxx04xRSR,Taxable Goods,"4/3/19, 3:11 PM",series-mymgkxxx04xrsr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,MYPMA01218RCF-CCB,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYPMA01218RCF-CCB.pdf,,,yes,Recommended In Production,DC-DC Converter,series_MYPMA01218RCF-CCB,Taxable Goods,"4/3/19, 3:11 PM",series-mypma01218rcf-ccb,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,MYSGK,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,Request,Request,Request,Request,/data/power/mysgk02506brsr.pdf,,,Yes,Recommended In Production,DC-DC Converter,series_MYSGK,Taxable Goods,"4/26/19, 5:36 PM",series-mysgk,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,MYSGK1R830,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYSGK1R830xRSR.pdf,,,Yes,Recommended In Production,DC-DC Converter,series_MYSGK1R830,Taxable Goods,"4/26/19, 5:36 PM",series-mysgk1r830-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,Use config,,MYSSM01204BENL,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYSSM01204BENL.pdf,,,yes,To be Discontinued,DC-DC Converter,series_MYSSM01204BENL,Taxable Goods,"4/3/19, 3:11 PM",series-myssm01204benl,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,Use config,,MYSSM01806BENL,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYSSM01806BENL.pdf,,,yes,To be Discontinued,DC-DC Converter,series_MYSSM01806BENL,Taxable Goods,"4/3/19, 3:11 PM",series-myssm01806benl,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,Use config,,MYSTM0051EEEFA,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/MYSTM0051EEEFA.pdf,,,yes,To be Discontinued,DC-DC Converter,series_MYSTM0051EEEFA,Taxable Goods,"4/3/19, 3:11 PM",series-mystm0051eeefa,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NBE,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_nbe_a110_ul_ind.pdf,,mps_nbe_a110_ul_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_NBE,Taxable Goods,"4/26/19, 5:36 PM",series-nbe,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NCA005,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nca005.pdf,,,Yes,Discontinued,DC-DC Converter,series_NCA005,Taxable Goods,"4/26/19, 5:36 PM",series-nca005,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NCA015,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nca015.pdf,,,Yes,Discontinued,DC-DC Converter,series_NCA015,Taxable Goods,"4/26/19, 5:36 PM",series-nca015,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NCF010,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_ncf010.pdf,,,Yes,In Production/Discontinued,DC-DC Converter,series_NCF010,Taxable Goods,"4/26/19, 5:36 PM",series-ncf010,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NCM6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_ncm6_a103_ul_ind.pdf,,mps_ncm6_a103_ul_ind.pdf,,,Without Control Pin,/3d/dcdc/mps_dcdc_ncm6_c_b.igs,/3d/dcdc/mps_dcdc_ncm6_c_b.pdf,/3d/dcdc/mps_dcdc_ncm6_c_b.sldprt,/3d/dcdc/mps_dcdc_ncm6_c_b.step.zip,/data/power/ncl/kdc_ncm6.pdf,,,yes,Recommended In Production,DC-DC Converter,series_NCM6,Taxable Goods,"4/26/19, 5:36 PM",series-ncm6-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NCM6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,With Control Pin,/3d/dcdc/mps_dcdc_ncm6_ec_b.igs,/3d/dcdc/mps_dcdc_ncm6_ec_b.pdf,/3d/dcdc/mps_dcdc_ncm6_ec_b.sldprt,/3d/dcdc/mps_dcdc_ncm6_ec_b.step.zip,/data/power/ncl/kdc_ncm6.pdf,,,no,Recommended In Production,DC-DC Converter,series_NCM6_2,Taxable Goods,"4/26/19, 5:36 PM",series-ncm6,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NCS1,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_ncs1_a107_ul_ind.pdf,,mps_ncs1_a107_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_ncs1s_sc_a.igs,/3d/dcdc/mps_dcdc_ncs1s_sc_a.pdf,/3d/dcdc/mps_dcdc_ncs1s_sc_a.sldprt,/3d/dcdc/mps_dcdc_ncs1s_sc_a.step.zip,/data/power/ncl/kdc_ncs1.pdf,,,yes,Recommended In Production,DC-DC Converter,series_NCS1,Taxable Goods,"4/26/19, 5:36 PM",series-ncs1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NCS12,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,Dual,/3d/dcdc/mps_dcdc_ncs12d_a.igs,/3d/dcdc/mps_dcdc_ncs12d_a.pdf,/3d/dcdc/mps_dcdc_ncs12d_a.sldprt,/3d/dcdc/mps_dcdc_ncs12d_a.step.zip,/data/power/ncl/kdc_ncs12.pdf,,,yes,Recommended In Production,DC-DC Converter,series_NCS12,Taxable Goods,"4/26/19, 5:36 PM",series-ncs12-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NCS12,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,Single,/3d/dcdc/mps_dcdc_ncs12s_a.igs,/3d/dcdc/mps_dcdc_ncs12s_a.pdf,/3d/dcdc/mps_dcdc_ncs12s_a.sldprt,/3d/dcdc/mps_dcdc_ncs12s_a.step.zip,/data/power/ncl/kdc_ncs12.pdf,,,no,Recommended In Production,DC-DC Converter,series_NCS12_2,Taxable Goods,"4/26/19, 5:36 PM",series-ncs12,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NCS3,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,mps_ncs3_a108-a109_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_ncs3s_sc_a.igs,/3d/dcdc/mps_dcdc_ncs3s_sc_a.pdf,/3d/dcdc/mps_dcdc_ncs3s_sc_a.sldprt,/3d/dcdc/mps_dcdc_ncs3s_sc_a.step.zip,/data/power/ncl/kdc_ncs3.pdf,,,yes,Recommended In Production,DC-DC Converter,series_NCS3,Taxable Goods,"4/26/19, 5:36 PM",series-ncs3,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NCS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_ncs6_a87_ul_ind.pdf,,mps_ncs6_a87_ul_ind.pdf,,,Dual Output,/3d/dcdc/mps_dcdc_ncs6d_a.igs,/3d/dcdc/mps_dcdc_ncs6d_a.pdf,/3d/dcdc/mps_dcdc_ncs6d_a.sldprt,/3d/dcdc/mps_dcdc_ncs6d_a.step.zip,/data/power/ncl/kdc_ncs6.pdf,,,yes,Recommended In Production,DC-DC Converter,series_NCS6,Taxable Goods,"4/26/19, 5:36 PM",series-ncs6-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NCS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,Single Output,/3d/dcdc/mps_dcdc_ncs6s_a.igs,/3d/dcdc/mps_dcdc_ncs6s_a.pdf,/3d/dcdc/mps_dcdc_ncs6s_a.sldprt,/3d/dcdc/mps_dcdc_ncs6s_a.step.zip,/data/power/ncl/kdc_ncs6.pdf,,,no,Recommended In Production,DC-DC Converter,series_NCS6_2,Taxable Goods,"4/26/19, 5:36 PM",series-ncs6,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NCX,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_ncx_a78_tstrpt_ul_ind.pdf,,mps_ncx_a78_tstrpt_ul_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_NCX,Taxable Goods,"4/26/19, 5:36 PM",series-ncx,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NDH,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,/3d/dcdc/mps_dcdc_ndh_sc_a.igs,/3d/dcdc/mps_dcdc_ndh_sc_a.pdf,/3d/dcdc/mps_dcdc_ndh_sc_a.sldprt,/3d/dcdc/mps_dcdc_ndh_sc_a.step.zip,/data/power/ncl/kdc_ndh.pdf,,,yes,Recommended In Production,DC-DC Converter,series_NDH,Taxable Goods,"4/26/19, 5:36 PM",series-ndh,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NDL,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,/3d/dcdc/mps_dcdc_ndl_sc_a.igs,/3d/dcdc/mps_dcdc_ndl_sc_a.pdf,/3d/dcdc/mps_dcdc_ndl_sc_a.sldprt,/3d/dcdc/mps_dcdc_ndl_sc_a.step.zip,/data/power/ncl/kdc_ndl.pdf,,,yes,Recommended In Production,DC-DC Converter,series_NDL,Taxable Goods,"4/26/19, 5:36 PM",series-ndl,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NDS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_nds6_a85_ul_ind.pdf,,mps_nds6_a85_ul_ind.pdf,,,Dual Output,/3d/dcdc/mps_dcdc_nds6d_a.igs,/3d/dcdc/mps_dcdc_nds6d_a.pdf,/3d/dcdc/mps_dcdc_nds6d_a.sldprt,/3d/dcdc/mps_dcdc_nds6d_a.step.zip,/data/power/ncl/kdc_nds6c.pdf,,,yes,Recommended In Production,DC-DC Converter,series_NDS6,Taxable Goods,"4/26/19, 5:36 PM",series-nds6-3,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NDS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,Dual Output with control pin,/3d/dcdc/mps_dcdc_nds6d_ec_a.igs,/3d/dcdc/mps_dcdc_nds6d_ec_a.pdf,/3d/dcdc/mps_dcdc_nds6d_ec_a.sldprt,/3d/dcdc/mps_dcdc_nds6d_ec_a.step.zip,/data/power/ncl/kdc_nds6c.pdf,,,no,Recommended In Production,DC-DC Converter,series_NDS6_2,Taxable Goods,"4/26/19, 5:36 PM",series-nds6,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NDS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,Single Output,/3d/dcdc/mps_dcdc_nds6s_a.igs,/3d/dcdc/mps_dcdc_nds6s_a.pdf,/3d/dcdc/mps_dcdc_nds6s_a.sldprt,/3d/dcdc/mps_dcdc_nds6s_a.step.zip,/data/power/ncl/kdc_nds6c.pdf,,,no,Recommended In Production,DC-DC Converter,series_NDS6_3,Taxable Goods,"4/26/19, 5:36 PM",series-nds6-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NDS6,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,Single Output with control pin,/3d/dcdc/mps_dcdc_nds6s_ec_a.igs,/3d/dcdc/mps_dcdc_nds6s_ec_a.pdf,/3d/dcdc/mps_dcdc_nds6s_ec_a.sldprt,/3d/dcdc/mps_dcdc_nds6s_ec_a.step.zip,/data/power/ncl/kdc_nds6c.pdf,,,no,Recommended In Production,DC-DC Converter,series_NDS6_4,Taxable Goods,"4/26/19, 5:36 PM",series-nds6-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,10/1/2017,0,No,1,0,No,1,10000,1,Use config,,NDTD,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,/3d/dcdc/mps_dcdc_ndt_a.igs,/3d/dcdc/mps_dcdc_ndt_a.pdf,/3d/dcdc/mps_dcdc_ndt_a.sldprt,/3d/dcdc/mps_dcdc_ndt_a.step.zip,/data/power/ncl/kdc_ndtd.pdf,,,yes,Recommended In Production/Discontinued,DC-DC Converter,series_NDTD,Taxable Goods,"4/26/19, 5:36 PM",series-ndtd,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,10/1/2017,0,No,1,0,No,1,10000,1,Use config,,NDTS,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,/3d/dcdc/mps_dcdc_ndt_a.igs,/3d/dcdc/mps_dcdc_ndt_a.pdf,/3d/dcdc/mps_dcdc_ndt_a.sldprt,/3d/dcdc/mps_dcdc_ndt_a.step.zip,/data/power/ncl/kdc_ndts.pdf,,,yes,Recommended In Production/Discontinued,DC-DC Converter,series_NDTS,Taxable Goods,"4/26/19, 5:36 PM",series-ndts,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NDW3,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_ndw3.pdf,,,Yes,Discontinued,DC-DC Converter,series_NDW3,Taxable Goods,"4/26/19, 5:36 PM",series-ndw3,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NDX,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_ndx.pdf,,,Yes,Discontinued,DC-DC Converter,series_NDX,Taxable Goods,"4/26/19, 5:36 PM",series-ndx,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,10/1/2017,0,No,1,0,No,1,10000,1,Use config,,NDY,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_ndy_a85_ul_ind.pdf,,mps_ndy_a85_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_ndy_a.igs,/3d/dcdc/mps_dcdc_ndy_a.pdf,/3d/dcdc/mps_dcdc_ndy_a.sldprt,/3d/dcdc/mps_dcdc_ndy_a.step.zip,/data/power/ncl/kdc_ndy.pdf,,,yes,Recommended In Production/Discontinued,DC-DC Converter,series_NDY,Taxable Goods,"4/26/19, 5:36 PM",series-ndy,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NEA005,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nea005.pdf,,,Yes,Discontinued,DC-DC Converter,series_NEA005,Taxable Goods,"4/26/19, 5:36 PM",series-nea005,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,Use config,,NEA016,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nea016.pdf,,,Yes,Discontinued,DC-DC Converter,series_NEA016,Taxable Goods,"4/26/19, 5:36 PM",series-nea016,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NEA-NEF010SIP,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nea-nef010-sip.pdf,,,Yes,Discontinued,DC-DC Converter,series_NEA-NEF010SIP,Taxable Goods,"4/26/19, 5:36 PM",series-nea-nef010sip,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,Use config,,NEA-NEF010SMT,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nea-nef010-smt.pdf,,,Yes,Discontinued,DC-DC Converter,series_NEA-NEF010SMT,Taxable Goods,"4/26/19, 5:36 PM",series-nea-nef010smt,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NFA010,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nfa010.pdf,,,Yes,Discontinued,DC-DC Converter,series_NFA010,Taxable Goods,"4/26/19, 5:36 PM",series-nfa010,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NFA016,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nfa016.pdf,,,Yes,Discontinued,DC-DC Converter,series_NFA016,Taxable Goods,"4/26/19, 5:36 PM",series-nfa016,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NFA020,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/cdc_nfa020.pdf,,,Yes,Discontinued,DC-DC Converter,series_NFA020,Taxable Goods,"4/26/19, 5:36 PM",series-nfa020,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,NGA,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_nga.pdf,,,Yes,Discontinued,DC-DC Converter,series_NGA,Taxable Goods,"4/26/19, 5:36 PM",series-nga,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2017,0,No,1,0,No,1,10000,1,Use config,,NKA,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,DIP Package,/3d/dcdc/mps_dcdc_nka_dc_a.igs,/3d/dcdc/mps_dcdc_nka_dc_a.pdf,/3d/dcdc/mps_dcdc_nka_dc_a.sldprt,/3d/dcdc/mps_dcdc_nka_dc_a.step.zip,/data/power/ncl/kdc_nka.pdf,,,yes,Recommended In Production/Discontinued,DC-DC Converter,series_NKA,Taxable Goods,"4/26/19, 5:36 PM",series-nka-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,NKA,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,Sip Package,/3d/dcdc/mps_dcdc_nka_sc_a.igs,/3d/dcdc/mps_dcdc_nka_sc_a.pdf,/3d/dcdc/mps_dcdc_nka_sc_a.sldprt,/3d/dcdc/mps_dcdc_nka_sc_a.step.zip,/data/power/ncl/kdc_nka.pdf,,,no,Recommended In Production/Discontinued,DC-DC Converter,series_NKA_2,Taxable Goods,"4/26/19, 5:36 PM",series-nka,1,1,1,1,1,1,1,1,Catalog,0
